Loop value, array value and sum are 1177 6178 6.584431e+06 
Loop value, array value and sum are 1178 6179 6.590610e+06 
Loop value, array value and sum are 1179 6180 6.596790e+06 
Loop value, array value and sum are 1180 6181 6.602971e+06 
Loop value, array value and sum are 1181 6182 6.609153e+06 
Loop value, array value and sum are 1182 6183 6.615336e+06 
Loop value, array value and sum are 1183 6184 6.621520e+06 
Loop value, array value and sum are 1184 6185 6.627705e+06 
Loop value, array value and sum are 1185 6186 6.633891e+06 
Loop value, array value and sum are 1186 6187 6.640078e+06 
Loop value, array value and sum are 1187 6188 6.646266e+06 
Loop value, array value and sum are 1188 6189 6.652455e+06 
Loop value, array value and sum are 1189 6190 6.658645e+06 
Loop value, array value and sum are 1190 6191 6.664836e+06 
Loop value, array value and sum are 1191 6192 6.671028e+06 
Loop value, array value and sum are 1192 6193 6.677221e+06 
Loop value, array value and sum are 1193 6194 6.683415e+06 
Loop value, array value and sum are 1194 6195 6.689610e+06 
Loop value, array value and sum are 1195 6196 6.695806e+06 
Loop value, array value and sum are 1196 6197 6.702003e+06 
Loop value, array value and sum are 1197 6198 6.708201e+06 
Loop value, array value and sum are 1198 6199 6.714400e+06 
Loop value, array value and sum are 1199 6200 6.720600e+06 
Loop value, array value and sum are 1200 6201 6.726801e+06 
Loop value, array value and sum are 1201 6202 6.733003e+06 
Loop value, array value and sum are 1202 6203 6.739206e+06 
Loop value, array value and sum are 1203 6204 6.745410e+06 
Loop value, array value and sum are 1204 6205 6.751615e+06 
Loop value, array value and sum are 1205 6206 6.757821e+06 
Loop value, array value and sum are 1206 6207 6.764028e+06 
Loop value, array value and sum are 1207 6208 6.770236e+06 
Loop value, array value and sum are 1208 6209 6.776445e+06 
Loop value, array value and sum are 1209 6210 6.782655e+06 
Loop value, array value and sum are 1210 6211 6.788866e+06 
Loop value, array value and sum are 1211 6212 6.795078e+06 
Loop value, array value and sum are 1212 6213 6.801291e+06 
Loop value, array value and sum are 1213 6214 6.807505e+06 
Loop value, array value and sum are 1214 6215 6.813720e+06 
Loop value, array value and sum are 1215 6216 6.819936e+06 
Loop value, array value and sum are 1216 6217 6.826153e+06 
Loop value, array value and sum are 1217 6218 6.832371e+06 
Loop value, array value and sum are 1218 6219 6.838590e+06 
Loop value, array value and sum are 1219 6220 6.844810e+06 
Loop value, array value and sum are 1220 6221 6.851031e+06 
Loop value, array value and sum are 1221 6222 6.857253e+06 
Loop value, array value and sum are 1222 6223 6.863476e+06 
Loop value, array value and sum are 1223 6224 6.869700e+06 
Loop value, array value and sum are 1224 6225 6.875925e+06 
Loop value, array value and sum are 1225 6226 6.882151e+06 
Loop value, array value and sum are 1226 6227 6.888378e+06 
Loop value, array value and sum are 1227 6228 6.894606e+06 
Loop value, array value and sum are 1228 6229 6.900835e+06 
Loop value, array value and sum are 1229 6230 6.907065e+06 
Loop value, array value and sum are 1230 6231 6.913296e+06 
Loop value, array value and sum are 1231 6232 6.919528e+06 
Loop value, array value and sum are 1232 6233 6.925761e+06 
Loop value, array value and sum are 1233 6234 6.931995e+06 
Loop value, array value and sum are 1234 6235 6.938230e+06 
Loop value, array value and sum are 1235 6236 6.944466e+06 
Loop value, array value and sum are 1236 6237 6.950703e+06 
Loop value, array value and sum are 1237 6238 6.956941e+06 
Loop value, array value and sum are 1238 6239 6.963180e+06 
Loop value, array value and sum are 1239 6240 6.969420e+06 
Loop value, array value and sum are 1240 6241 6.975661e+06 
Loop value, array value and sum are 1241 6242 6.981903e+06 
Loop value, array value and sum are 1242 6243 6.988146e+06 
Loop value, array value and sum are 1243 6244 6.994390e+06 
Loop value, array value and sum are 1244 6245 7.000635e+06 
Loop value, array value and sum are 1245 6246 7.006881e+06 
Loop value, array value and sum are 1246 6247 7.013128e+06 
Loop value, array value and sum are 1247 6248 7.019376e+06 
Loop value, array value and sum are 1248 6249 7.025625e+06 
Loop value, array value and sum are 1249 6250 7.031875e+06 
Loop value, array value and sum are 1250 6251 7.038126e+06 
Loop value, array value and sum are 1251 6252 7.044378e+06 
Loop value, array value and sum are 1252 6253 7.050631e+06 
Loop value, array value and sum are 1253 6254 7.056885e+06 
Loop value, array value and sum are 1254 6255 7.063140e+06 
Loop value, array value and sum are 1255 6256 7.069396e+06 
Loop value, array value and sum are 1256 6257 7.075653e+06 
Loop value, array value and sum are 1257 6258 7.081911e+06 
Loop value, array value and sum are 1258 6259 7.088170e+06 
Loop value, array value and sum are 1259 6260 7.094430e+06 
Loop value, array value and sum are 1260 6261 7.100691e+06 
Loop value, array value and sum are 1261 6262 7.106953e+06 
Loop value, array value and sum are 1262 6263 7.113216e+06 
Loop value, array value and sum are 1263 6264 7.119480e+06 
Loop value, array value and sum are 1264 6265 7.125745e+06 
Loop value, array value and sum are 1265 6266 7.132011e+06 
Loop value, array value and sum are 1266 6267 7.138278e+06 
Loop value, array value and sum are 1267 6268 7.144546e+06 
Loop value, array value and sum are 1268 6269 7.150815e+06 
Loop value, array value and sum are 1269 6270 7.157085e+06 
Loop value, array value and sum are 1270 6271 7.163356e+06 
Loop value, array value and sum are 1271 6272 7.169628e+06 
Loop value, array value and sum are 1272 6273 7.175901e+06 
Loop value, array value and sum are 1273 6274 7.182175e+06 
Loop value, array value and sum are 1274 6275 7.188450e+06 
Loop value, array value and sum are 1275 6276 7.194726e+06 
Loop value, array value and sum are 1276 6277 7.201003e+06 
Loop value, array value and sum are 1277 6278 7.207281e+06 
Loop value, array value and sum are 1278 6279 7.213560e+06 
Loop value, array value and sum are 1279 6280 7.219840e+06 
Loop value, array value and sum are 1280 6281 7.226121e+06 
Loop value, array value and sum are 1281 6282 7.232403e+06 
Loop value, array value and sum are 1282 6283 7.238686e+06 
Loop value, array value and sum are 1283 6284 7.244970e+06 
Loop value, array value and sum are 1284 6285 7.251255e+06 
Loop value, array value and sum are 1285 6286 7.257541e+06 
Loop value, array value and sum are 1286 6287 7.263828e+06 
Loop value, array value and sum are 1287 6288 7.270116e+06 
Loop value, array value and sum are 1288 6289 7.276405e+06 
Loop value, array value and sum are 1289 6290 7.282695e+06 
Loop value, array value and sum are 1290 6291 7.288986e+06 
Loop value, array value and sum are 1291 6292 7.295278e+06 
Loop value, array value and sum are 1292 6293 7.301571e+06 
Loop value, array value and sum are 1293 6294 7.307865e+06 
Loop value, array value and sum are 1294 6295 7.314160e+06 
Loop value, array value and sum are 1295 6296 7.320456e+06 
Loop value, array value and sum are 1296 6297 7.326753e+06 
Loop value, array value and sum are 1297 6298 7.333051e+06 
Loop value, array value and sum are 1298 6299 7.339350e+06 
Loop value, array value and sum are 1299 6300 7.345650e+06 
Loop value, array value and sum are 1300 6301 7.351951e+06 
Loop value, array value and sum are 1301 6302 7.358253e+06 
Loop value, array value and sum are 1302 6303 7.364556e+06 
Loop value, array value and sum are 1303 6304 7.370860e+06 
Loop value, array value and sum are 1304 6305 7.377165e+06 
Loop value, array value and sum are 1305 6306 7.383471e+06 
Loop value, array value and sum are 1306 6307 7.389778e+06 
Loop value, array value and sum are 1307 6308 7.396086e+06 
Loop value, array value and sum are 1308 6309 7.402395e+06 
Loop value, array value and sum are 1309 6310 7.408705e+06 
Loop value, array value and sum are 1310 6311 7.415016e+06 
Loop value, array value and sum are 1311 6312 7.421328e+06 
Loop value, array value and sum are 1312 6313 7.427641e+06 
Loop value, array value and sum are 1313 6314 7.433955e+06 
Loop value, array value and sum are 1314 6315 7.440270e+06 
Loop value, array value and sum are 1315 6316 7.446586e+06 
Loop value, array value and sum are 1316 6317 7.452903e+06 
Loop value, array value and sum are 1317 6318 7.459221e+06 
Loop value, array value and sum are 1318 6319 7.465540e+06 
Loop value, array value and sum are 1319 6320 7.471860e+06 
Loop value, array value and sum are 1320 6321 7.478181e+06 
Loop value, array value and sum are 1321 6322 7.484503e+06 
Loop value, array value and sum are 1322 6323 7.490826e+06 
Loop value, array value and sum are 1323 6324 7.497150e+06 
Loop value, array value and sum are 1324 6325 7.503475e+06 
Loop value, array value and sum are 1325 6326 7.509801e+06 
Loop value, array value and sum are 1326 6327 7.516128e+06 
Loop value, array value and sum are 1327 6328 7.522456e+06 
Loop value, array value and sum are 1328 6329 7.528785e+06 
Loop value, array value and sum are 1329 6330 7.535115e+06 
Loop value, array value and sum are 1330 6331 7.541446e+06 
Loop value, array value and sum are 1331 6332 7.547778e+06 
Loop value, array value and sum are 1332 6333 7.554111e+06 
Loop value, array value and sum are 1333 6334 7.560445e+06 
Loop value, array value and sum are 1334 6335 7.566780e+06 
Loop value, array value and sum are 1335 6336 7.573116e+06 
Loop value, array value and sum are 1336 6337 7.579453e+06 
Loop value, array value and sum are 1337 6338 7.585791e+06 
Loop value, array value and sum are 1338 6339 7.592130e+06 
Loop value, array value and sum are 1339 6340 7.598470e+06 
Loop value, array value and sum are 1340 6341 7.604811e+06 
Loop value, array value and sum are 1341 6342 7.611153e+06 
Loop value, array value and sum are 1342 6343 7.617496e+06 
Loop value, array value and sum are 1343 6344 7.623840e+06 
Loop value, array value and sum are 1344 6345 7.630185e+06 
Loop value, array value and sum are 1345 6346 7.636531e+06 
Loop value, array value and sum are 1346 6347 7.642878e+06 
Loop value, array value and sum are 1347 6348 7.649226e+06 
Loop value, array value and sum are 1348 6349 7.655575e+06 
Loop value, array value and sum are 1349 6350 7.661925e+06 
Loop value, array value and sum are 1350 6351 7.668276e+06 
Loop value, array value and sum are 1351 6352 7.674628e+06 
Loop value, array value and sum are 1352 6353 7.680981e+06 
Loop value, array value and sum are 1353 6354 7.687335e+06 
Loop value, array value and sum are 1354 6355 7.693690e+06 
Loop value, array value and sum are 1355 6356 7.700046e+06 
Loop value, array value and sum are 1356 6357 7.706403e+06 
Loop value, array value and sum are 1357 6358 7.712761e+06 
Loop value, array value and sum are 1358 6359 7.719120e+06 
Loop value, array value and sum are 1359 6360 7.725480e+06 
Loop value, array value and sum are 1360 6361 7.731841e+06 
Loop value, array value and sum are 1361 6362 7.738203e+06 
Loop value, array value and sum are 1362 6363 7.744566e+06 
Loop value, array value and sum are 1363 6364 7.750930e+06 
Loop value, array value and sum are 1364 6365 7.757295e+06 
Loop value, array value and sum are 1365 6366 7.763661e+06 
Loop value, array value and sum are 1366 6367 7.770028e+06 
Loop value, array value and sum are 1367 6368 7.776396e+06 
Loop value, array value and sum are 1368 6369 7.782765e+06 
Loop value, array value and sum are 1369 6370 7.789135e+06 
Loop value, array value and sum are 1370 6371 7.795506e+06 
Loop value, array value and sum are 1371 6372 7.801878e+06 
Loop value, array value and sum are 1372 6373 7.808251e+06 
Loop value, array value and sum are 1373 6374 7.814625e+06 
Loop value, array value and sum are 1374 6375 7.821000e+06 
Loop value, array value and sum are 1375 6376 7.827376e+06 
Loop value, array value and sum are 1376 6377 7.833753e+06 
Loop value, array value and sum are 1377 6378 7.840131e+06 
Loop value, array value and sum are 1378 6379 7.846510e+06 
Loop value, array value and sum are 1379 6380 7.852890e+06 
Loop value, array value and sum are 1380 6381 7.859271e+06 
Loop value, array value and sum are 1381 6382 7.865653e+06 
Loop value, array value and sum are 1382 6383 7.872036e+06 
Loop value, array value and sum are 1383 6384 7.878420e+06 
Loop value, array value and sum are 1384 6385 7.884805e+06 
Loop value, array value and sum are 1385 6386 7.891191e+06 
Loop value, array value and sum are 1386 6387 7.897578e+06 
Loop value, array value and sum are 1387 6388 7.903966e+06 
Loop value, array value and sum are 1388 6389 7.910355e+06 
Loop value, array value and sum are 1389 6390 7.916745e+06 
Loop value, array value and sum are 1390 6391 7.923136e+06 
Loop value, array value and sum are 1391 6392 7.929528e+06 
Loop value, array value and sum are 1392 6393 7.935921e+06 
Loop value, array value and sum are 1393 6394 7.942315e+06 
Loop value, array value and sum are 1394 6395 7.948710e+06 
Loop value, array value and sum are 1395 6396 7.955106e+06 
Loop value, array value and sum are 1396 6397 7.961503e+06 
Loop value, array value and sum are 1397 6398 7.967901e+06 
Loop value, array value and sum are 1398 6399 7.974300e+06 
Loop value, array value and sum are 1399 6400 7.980700e+06 
Loop value, array value and sum are 1400 6401 7.987101e+06 
Loop value, array value and sum are 1401 6402 7.993503e+06 
Loop value, array value and sum are 1402 6403 7.999906e+06 
Loop value, array value and sum are 1403 6404 8.006310e+06 
Loop value, array value and sum are 1404 6405 8.012715e+06 
Loop value, array value and sum are 1405 6406 8.019121e+06 
Loop value, array value and sum are 1406 6407 8.025528e+06 
Loop value, array value and sum are 1407 6408 8.031936e+06 
Loop value, array value and sum are 1408 6409 8.038345e+06 
Loop value, array value and sum are 1409 6410 8.044755e+06 
Loop value, array value and sum are 1410 6411 8.051166e+06 
Loop value, array value and sum are 1411 6412 8.057578e+06 
Loop value, array value and sum are 1412 6413 8.063991e+06 
Loop value, array value and sum are 1413 6414 8.070405e+06 
Loop value, array value and sum are 1414 6415 8.076820e+06 
Loop value, array value and sum are 1415 6416 8.083236e+06 
Loop value, array value and sum are 1416 6417 8.089653e+06 
Loop value, array value and sum are 1417 6418 8.096071e+06 
Loop value, array value and sum are 1418 6419 8.102490e+06 
Loop value, array value and sum are 1419 6420 8.108910e+06 
Loop value, array value and sum are 1420 6421 8.115331e+06 
Loop value, array value and sum are 1421 6422 8.121753e+06 
Loop value, array value and sum are 1422 6423 8.128176e+06 
Loop value, array value and sum are 1423 6424 8.134600e+06 
Loop value, array value and sum are 1424 6425 8.141025e+06 
Loop value, array value and sum are 1425 6426 8.147451e+06 
Loop value, array value and sum are 1426 6427 8.153878e+06 
Loop value, array value and sum are 1427 6428 8.160306e+06 
Loop value, array value and sum are 1428 6429 8.166735e+06 
Loop value, array value and sum are 1429 6430 8.173165e+06 
Loop value, array value and sum are 1430 6431 8.179596e+06 
Loop value, array value and sum are 1431 6432 8.186028e+06 
Loop value, array value and sum are 1432 6433 8.192461e+06 
Loop value, array value and sum are 1433 6434 8.198895e+06 
Loop value, array value and sum are 1434 6435 8.205330e+06 
Loop value, array value and sum are 1435 6436 8.211766e+06 
Loop value, array value and sum are 1436 6437 8.218203e+06 
Loop value, array value and sum are 1437 6438 8.224641e+06 
Loop value, array value and sum are 1438 6439 8.231080e+06 
Loop value, array value and sum are 1439 6440 8.237520e+06 
Loop value, array value and sum are 1440 6441 8.243961e+06 
Loop value, array value and sum are 1441 6442 8.250403e+06 
Loop value, array value and sum are 1442 6443 8.256846e+06 
Loop value, array value and sum are 1443 6444 8.263290e+06 
Loop value, array value and sum are 1444 6445 8.269735e+06 
Loop value, array value and sum are 1445 6446 8.276181e+06 
Loop value, array value and sum are 1446 6447 8.282628e+06 
Loop value, array value and sum are 1447 6448 8.289076e+06 
Loop value, array value and sum are 1448 6449 8.295525e+06 
Loop value, array value and sum are 1449 6450 8.301975e+06 
Loop value, array value and sum are 1450 6451 8.308426e+06 
Loop value, array value and sum are 1451 6452 8.314878e+06 
Loop value, array value and sum are 1452 6453 8.321331e+06 
Loop value, array value and sum are 1453 6454 8.327785e+06 
Loop value, array value and sum are 1454 6455 8.334240e+06 
Loop value, array value and sum are 1455 6456 8.340696e+06 
Loop value, array value and sum are 1456 6457 8.347153e+06 
Loop value, array value and sum are 1457 6458 8.353611e+06 
Loop value, array value and sum are 1458 6459 8.360070e+06 
Loop value, array value and sum are 1459 6460 8.366530e+06 
Loop value, array value and sum are 1460 6461 8.372991e+06 
Loop value, array value and sum are 1461 6462 8.379453e+06 
Loop value, array value and sum are 1462 6463 8.385916e+06 
Loop value, array value and sum are 1463 6464 8.392380e+06 
Loop value, array value and sum are 1464 6465 8.398845e+06 
Loop value, array value and sum are 1465 6466 8.405311e+06 
Loop value, array value and sum are 1466 6467 8.411778e+06 
Loop value, array value and sum are 1467 6468 8.418246e+06 
Loop value, array value and sum are 1468 6469 8.424715e+06 
Loop value, array value and sum are 1469 6470 8.431185e+06 
Loop value, array value and sum are 1470 6471 8.437656e+06 
Loop value, array value and sum are 1471 6472 8.444128e+06 
Loop value, array value and sum are 1472 6473 8.450601e+06 
Loop value, array value and sum are 1473 6474 8.457075e+06 
Loop value, array value and sum are 1474 6475 8.463550e+06 
Loop value, array value and sum are 1475 6476 8.470026e+06 
Loop value, array value and sum are 1476 6477 8.476503e+06 
Loop value, array value and sum are 1477 6478 8.482981e+06 
Loop value, array value and sum are 1478 6479 8.489460e+06 
Loop value, array value and sum are 1479 6480 8.495940e+06 
Loop value, array value and sum are 1480 6481 8.502421e+06 
Loop value, array value and sum are 1481 6482 8.508903e+06 
Loop value, array value and sum are 1482 6483 8.515386e+06 
Loop value, array value and sum are 1483 6484 8.521870e+06 
Loop value, array value and sum are 1484 6485 8.528355e+06 
Loop value, array value and sum are 1485 6486 8.534841e+06 
Loop value, array value and sum are 1486 6487 8.541328e+06 
Loop value, array value and sum are 1487 6488 8.547816e+06 
Loop value, array value and sum are 1488 6489 8.554305e+06 
Loop value, array value and sum are 1489 6490 8.560795e+06 
Loop value, array value and sum are 1490 6491 8.567286e+06 
Loop value, array value and sum are 1491 6492 8.573778e+06 
Loop value, array value and sum are 1492 6493 8.580271e+06 
Loop value, array value and sum are 1493 6494 8.586765e+06 
Loop value, array value and sum are 1494 6495 8.593260e+06 
Loop value, array value and sum are 1495 6496 8.599756e+06 
Loop value, array value and sum are 1496 6497 8.606253e+06 
Loop value, array value and sum are 1497 6498 8.612751e+06 
Loop value, array value and sum are 1498 6499 8.619250e+06 
Loop value, array value and sum are 1499 6500 8.625750e+06 
Loop value, array value and sum are 1500 6501 8.632251e+06 
Loop value, array value and sum are 1501 6502 8.638753e+06 
Loop value, array value and sum are 1502 6503 8.645256e+06 
Loop value, array value and sum are 1503 6504 8.651760e+06 
Loop value, array value and sum are 1504 6505 8.658265e+06 
Loop value, array value and sum are 1505 6506 8.664771e+06 
Loop value, array value and sum are 1506 6507 8.671278e+06 
Loop value, array value and sum are 1507 6508 8.677786e+06 
Loop value, array value and sum are 1508 6509 8.684295e+06 
Loop value, array value and sum are 1509 6510 8.690805e+06 
Loop value, array value and sum are 1510 6511 8.697316e+06 
Loop value, array value and sum are 1511 6512 8.703828e+06 
Loop value, array value and sum are 1512 6513 8.710341e+06 
Loop value, array value and sum are 1513 6514 8.716855e+06 
Loop value, array value and sum are 1514 6515 8.723370e+06 
Loop value, array value and sum are 1515 6516 8.729886e+06 
Loop value, array value and sum are 1516 6517 8.736403e+06 
Loop value, array value and sum are 1517 6518 8.742921e+06 
Loop value, array value and sum are 1518 6519 8.749440e+06 
Loop value, array value and sum are 1519 6520 8.755960e+06 
Loop value, array value and sum are 1520 6521 8.762481e+06 
Loop value, array value and sum are 1521 6522 8.769003e+06 
Loop value, array value and sum are 1522 6523 8.775526e+06 
Loop value, array value and sum are 1523 6524 8.782050e+06 
Loop value, array value and sum are 1524 6525 8.788575e+06 
Loop value, array value and sum are 1525 6526 8.795101e+06 
Loop value, array value and sum are 1526 6527 8.801628e+06 
Loop value, array value and sum are 1527 6528 8.808156e+06 
Loop value, array value and sum are 1528 6529 8.814685e+06 
Loop value, array value and sum are 1529 6530 8.821215e+06 
Loop value, array value and sum are 1530 6531 8.827746e+06 
Loop value, array value and sum are 1531 6532 8.834278e+06 
Loop value, array value and sum are 1532 6533 8.840811e+06 
Loop value, array value and sum are 1533 6534 8.847345e+06 
Loop value, array value and sum are 1534 6535 8.853880e+06 
Loop value, array value and sum are 1535 6536 8.860416e+06 
Loop value, array value and sum are 1536 6537 8.866953e+06 
Loop value, array value and sum are 1537 6538 8.873491e+06 
Loop value, array value and sum are 1538 6539 8.880030e+06 
Loop value, array value and sum are 1539 6540 8.886570e+06 
Loop value, array value and sum are 1540 6541 8.893111e+06 
Loop value, array value and sum are 1541 6542 8.899653e+06 
Loop value, array value and sum are 1542 6543 8.906196e+06 
Loop value, array value and sum are 1543 6544 8.912740e+06 
Loop value, array value and sum are 1544 6545 8.919285e+06 
Loop value, array value and sum are 1545 6546 8.925831e+06 
Loop value, array value and sum are 1546 6547 8.932378e+06 
Loop value, array value and sum are 1547 6548 8.938926e+06 
Loop value, array value and sum are 1548 6549 8.945475e+06 
Loop value, array value and sum are 1549 6550 8.952025e+06 
Loop value, array value and sum are 1550 6551 8.958576e+06 
Loop value, array value and sum are 1551 6552 8.965128e+06 
Loop value, array value and sum are 1552 6553 8.971681e+06 
Loop value, array value and sum are 1553 6554 8.978235e+06 
Loop value, array value and sum are 1554 6555 8.984790e+06 
Loop value, array value and sum are 1555 6556 8.991346e+06 
Loop value, array value and sum are 1556 6557 8.997903e+06 
Loop value, array value and sum are 1557 6558 9.004461e+06 
Loop value, array value and sum are 1558 6559 9.011020e+06 
Loop value, array value and sum are 1559 6560 9.017580e+06 
Loop value, array value and sum are 1560 6561 9.024141e+06 
Loop value, array value and sum are 1561 6562 9.030703e+06 
Loop value, array value and sum are 1562 6563 9.037266e+06 
Loop value, array value and sum are 1563 6564 9.043830e+06 
Loop value, array value and sum are 1564 6565 9.050395e+06 
Loop value, array value and sum are 1565 6566 9.056961e+06 
Loop value, array value and sum are 1566 6567 9.063528e+06 
Loop value, array value and sum are 1567 6568 9.070096e+06 
Loop value, array value and sum are 1568 6569 9.076665e+06 
Loop value, array value and sum are 1569 6570 9.083235e+06 
Loop value, array value and sum are 1570 6571 9.089806e+06 
Loop value, array value and sum are 1571 6572 9.096378e+06 
Loop value, array value and sum are 1572 6573 9.102951e+06 
Loop value, array value and sum are 1573 6574 9.109525e+06 
Loop value, array value and sum are 1574 6575 9.116100e+06 
Loop value, array value and sum are 1575 6576 9.122676e+06 
Loop value, array value and sum are 1576 6577 9.129253e+06 
Loop value, array value and sum are 1577 6578 9.135831e+06 
Loop value, array value and sum are 1578 6579 9.142410e+06 
Loop value, array value and sum are 1579 6580 9.148990e+06 
Loop value, array value and sum are 1580 6581 9.155571e+06 
Loop value, array value and sum are 1581 6582 9.162153e+06 
Loop value, array value and sum are 1582 6583 9.168736e+06 
Loop value, array value and sum are 1583 6584 9.175320e+06 
Loop value, array value and sum are 1584 6585 9.181905e+06 
Loop value, array value and sum are 1585 6586 9.188491e+06 
Loop value, array value and sum are 1586 6587 9.195078e+06 
Loop value, array value and sum are 1587 6588 9.201666e+06 
Loop value, array value and sum are 1588 6589 9.208255e+06 
Loop value, array value and sum are 1589 6590 9.214845e+06 
Loop value, array value and sum are 1590 6591 9.221436e+06 
Loop value, array value and sum are 1591 6592 9.228028e+06 
Loop value, array value and sum are 1592 6593 9.234621e+06 
Loop value, array value and sum are 1593 6594 9.241215e+06 
Loop value, array value and sum are 1594 6595 9.247810e+06 
Loop value, array value and sum are 1595 6596 9.254406e+06 
Loop value, array value and sum are 1596 6597 9.261003e+06 
Loop value, array value and sum are 1597 6598 9.267601e+06 
Loop value, array value and sum are 1598 6599 9.274200e+06 
Loop value, array value and sum are 1599 6600 9.280800e+06 
Loop value, array value and sum are 1600 6601 9.287401e+06 
Loop value, array value and sum are 1601 6602 9.294003e+06 
Loop value, array value and sum are 1602 6603 9.300606e+06 
Loop value, array value and sum are 1603 6604 9.307210e+06 
Loop value, array value and sum are 1604 6605 9.313815e+06 
Loop value, array value and sum are 1605 6606 9.320421e+06 
Loop value, array value and sum are 1606 6607 9.327028e+06 
Loop value, array value and sum are 1607 6608 9.333636e+06 
Loop value, array value and sum are 1608 6609 9.340245e+06 
Loop value, array value and sum are 1609 6610 9.346855e+06 
Loop value, array value and sum are 1610 6611 9.353466e+06 
Loop value, array value and sum are 1611 6612 9.360078e+06 
Loop value, array value and sum are 1612 6613 9.366691e+06 
Loop value, array value and sum are 1613 6614 9.373305e+06 
Loop value, array value and sum are 1614 6615 9.379920e+06 
Loop value, array value and sum are 1615 6616 9.386536e+06 
Loop value, array value and sum are 1616 6617 9.393153e+06 
Loop value, array value and sum are 1617 6618 9.399771e+06 
Loop value, array value and sum are 1618 6619 9.406390e+06 
Loop value, array value and sum are 1619 6620 9.413010e+06 
Loop value, array value and sum are 1620 6621 9.419631e+06 
Loop value, array value and sum are 1621 6622 9.426253e+06 
Loop value, array value and sum are 1622 6623 9.432876e+06 
Loop value, array value and sum are 1623 6624 9.439500e+06 
Loop value, array value and sum are 1624 6625 9.446125e+06 
Loop value, array value and sum are 1625 6626 9.452751e+06 
Loop value, array value and sum are 1626 6627 9.459378e+06 
Loop value, array value and sum are 1627 6628 9.466006e+06 
Loop value, array value and sum are 1628 6629 9.472635e+06 
Loop value, array value and sum are 1629 6630 9.479265e+06 
Loop value, array value and sum are 1630 6631 9.485896e+06 
Loop value, array value and sum are 1631 6632 9.492528e+06 
Loop value, array value and sum are 1632 6633 9.499161e+06 
Loop value, array value and sum are 1633 6634 9.505795e+06 
Loop value, array value and sum are 1634 6635 9.512430e+06 
Loop value, array value and sum are 1635 6636 9.519066e+06 
Loop value, array value and sum are 1636 6637 9.525703e+06 
Loop value, array value and sum are 1637 6638 9.532341e+06 
Loop value, array value and sum are 1638 6639 9.538980e+06 
Loop value, array value and sum are 1639 6640 9.545620e+06 
Loop value, array value and sum are 1640 6641 9.552261e+06 
Loop value, array value and sum are 1641 6642 9.558903e+06 
Loop value, array value and sum are 1642 6643 9.565546e+06 
Loop value, array value and sum are 1643 6644 9.572190e+06 
Loop value, array value and sum are 1644 6645 9.578835e+06 
Loop value, array value and sum are 1645 6646 9.585481e+06 
Loop value, array value and sum are 1646 6647 9.592128e+06 
Loop value, array value and sum are 1647 6648 9.598776e+06 
Loop value, array value and sum are 1648 6649 9.605425e+06 
Loop value, array value and sum are 1649 6650 9.612075e+06 
Loop value, array value and sum are 1650 6651 9.618726e+06 
Loop value, array value and sum are 1651 6652 9.625378e+06 
Loop value, array value and sum are 1652 6653 9.632031e+06 
Loop value, array value and sum are 1653 6654 9.638685e+06 
Loop value, array value and sum are 1654 6655 9.645340e+06 
Loop value, array value and sum are 1655 6656 9.651996e+06 
Loop value, array value and sum are 1656 6657 9.658653e+06 
Loop value, array value and sum are 1657 6658 9.665311e+06 
Loop value, array value and sum are 1658 6659 9.671970e+06 
Loop value, array value and sum are 1659 6660 9.678630e+06 
Loop value, array value and sum are 1660 6661 9.685291e+06 
Loop value, array value and sum are 1661 6662 9.691953e+06 
Loop value, array value and sum are 1662 6663 9.698616e+06 
Loop value, array value and sum are 1663 6664 9.705280e+06 
Loop value, array value and sum are 1664 6665 9.711945e+06 
Loop value, array value and sum are 1665 6666 9.718611e+06 
Loop value, array value and sum are 1666 6667 9.725278e+06 
Loop value, array value and sum are 1667 6668 9.731946e+06 
Loop value, array value and sum are 1668 6669 9.738615e+06 
Loop value, array value and sum are 1669 6670 9.745285e+06 
Loop value, array value and sum are 1670 6671 9.751956e+06 
Loop value, array value and sum are 1671 6672 9.758628e+06 
Loop value, array value and sum are 1672 6673 9.765301e+06 
Loop value, array value and sum are 1673 6674 9.771975e+06 
Loop value, array value and sum are 1674 6675 9.778650e+06 
Loop value, array value and sum are 1675 6676 9.785326e+06 
Loop value, array value and sum are 1676 6677 9.792003e+06 
Loop value, array value and sum are 1677 6678 9.798681e+06 
Loop value, array value and sum are 1678 6679 9.805360e+06 
Loop value, array value and sum are 1679 6680 9.812040e+06 
Loop value, array value and sum are 1680 6681 9.818721e+06 
Loop value, array value and sum are 1681 6682 9.825403e+06 
Loop value, array value and sum are 1682 6683 9.832086e+06 
Loop value, array value and sum are 1683 6684 9.838770e+06 
Loop value, array value and sum are 1684 6685 9.845455e+06 
Loop value, array value and sum are 1685 6686 9.852141e+06 
Loop value, array value and sum are 1686 6687 9.858828e+06 
Loop value, array value and sum are 1687 6688 9.865516e+06 
Loop value, array value and sum are 1688 6689 9.872205e+06 
Loop value, array value and sum are 1689 6690 9.878895e+06 
Loop value, array value and sum are 1690 6691 9.885586e+06 
Loop value, array value and sum are 1691 6692 9.892278e+06 
Loop value, array value and sum are 1692 6693 9.898971e+06 
Loop value, array value and sum are 1693 6694 9.905665e+06 
Loop value, array value and sum are 1694 6695 9.912360e+06 
